Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3,Datum,Wochentag,PH Coesfelder Kreuz_Diff,PH Theater_Diff,PP Hörsterplatz_Diff,PH Alter Steinweg_Diff,Busparkplatz_Diff,PP Schlossplatz Nord_Diff,PP Schlossplatz Süd_Diff,PH Aegidii_Diff,PP Georgskommende_Diff,PH Münster Arkaden_Diff,PH Karstadt_Diff,PH Stubengasse_Diff,PH Bremer Platz_Diff,PH Engelenschanze_Diff,PH Bahnhofstraße_Diff,PH Cineplex_Diff,PH Stadthaus 3_Diff,Datum_Diff
2024-04-22 00:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,11.0,12.0,-25.0,-11.0,-18.0,2.0,-6 days
2024-04-22 00:15:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 00:30:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 00:45:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 01:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 01:15:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 01:30:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 01:45:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 02:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 02:15:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 02:30:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 02:45:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 03:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 03:15:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 03:30:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 03:45:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 04:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 04:15:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 04:30:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 04:45:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 05:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 05:15:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 05:30:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 05:45:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 06:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 06:15:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 06:30:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 06:45:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 07:00:00,0,663,0,365,0,0,0,690,0,0,0,269,195,407,203,551,287,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 07:15:00,0,637,180,350,59,240,314,680,251,0,0,261,180,398,186,561,229,2024-04-22,Monday,0.0,-26.0,180.0,-15.0,59.0,240.0,314.0,-10.0,251.0,0.0,0.0,-8.0,-15.0,-9.0,-17.0,10.0,-58.0,0 days
2024-04-22 07:30:00,0,633,176,344,59,240,314,674,250,150,0,258,177,390,183,555,225,2024-04-22,Monday,0.0,-4.0,-4.0,-6.0,0.0,0.0,0.0,-6.0,-1.0,150.0,0.0,-3.0,-3.0,-8.0,-3.0,-6.0,-4.0,0 days
2024-04-22 07:45:00,0,619,172,339,59,240,314,669,249,150,0,253,174,385,179,546,222,2024-04-22,Monday,0.0,-14.0,-4.0,-5.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.0,-5.0,-3.0,-5.0,-4.0,-9.0,-3.0,0 days
2024-04-22 08:00:00,0,611,160,323,56,240,314,664,247,150,0,250,178,373,168,538,217,2024-04-22,Monday,0.0,-8.0,-12.0,-16.0,-3.0,0.0,0.0,-5.0,-2.0,0.0,0.0,-3.0,4.0,-12.0,-11.0,-8.0,-5.0,0 days
2024-04-22 08:15:00,0,597,154,310,46,240,314,661,247,150,0,245,168,369,158,528,213,2024-04-22,Monday,0.0,-14.0,-6.0,-13.0,-10.0,0.0,0.0,-3.0,0.0,0.0,0.0,-5.0,-10.0,-4.0,-10.0,-10.0,-4.0,0 days
2024-04-22 08:30:00,0,582,139,308,48,240,314,656,247,149,0,238,155,360,153,522,212,2024-04-22,Monday,0.0,-15.0,-15.0,-2.0,2.0,0.0,0.0,-5.0,0.0,-1.0,0.0,-7.0,-13.0,-9.0,-5.0,-6.0,-1.0,0 days
2024-04-22 08:45:00,0,575,125,301,57,240,314,650,242,142,0,229,152,349,143,515,214,2024-04-22,Monday,0.0,-7.0,-14.0,-7.0,9.0,0.0,0.0,-6.0,-5.0,-7.0,0.0,-9.0,-3.0,-11.0,-10.0,-7.0,2.0,0 days
2024-04-22 09:00:00,0,562,111,291,61,240,314,637,236,123,0,222,146,337,136,506,204,2024-04-22,Monday,0.0,-13.0,-14.0,-10.0,4.0,0.0,0.0,-13.0,-6.0,-19.0,0.0,-7.0,-6.0,-12.0,-7.0,-9.0,-10.0,0 days
2024-04-22 09:15:00,0,549,101,279,59,240,314,628,234,111,0,217,144,330,132,501,202,2024-04-22,Monday,0.0,-13.0,-10.0,-12.0,-2.0,0.0,0.0,-9.0,-2.0,-12.0,0.0,-5.0,-2.0,-7.0,-4.0,-5.0,-2.0,0 days
2024-04-22 09:30:00,0,533,76,256,59,240,314,615,227,97,0,201,135,326,126,502,198,2024-04-22,Monday,0.0,-16.0,-25.0,-23.0,0.0,0.0,0.0,-13.0,-7.0,-14.0,0.0,-16.0,-9.0,-4.0,-6.0,1.0,-4.0,0 days
2024-04-22 09:45:00,0,520,54,238,57,240,314,609,223,85,0,181,128,312,120,503,195,2024-04-22,Monday,0.0,-13.0,-22.0,-18.0,-2.0,0.0,0.0,-6.0,-4.0,-12.0,0.0,-20.0,-7.0,-14.0,-6.0,1.0,-3.0,0 days
2024-04-22 10:00:00,0,500,23,215,56,240,314,599,217,69,0,162,120,285,115,497,196,2024-04-22,Monday,0.0,-20.0,-31.0,-23.0,-1.0,0.0,0.0,-10.0,-6.0,-16.0,0.0,-19.0,-8.0,-27.0,-5.0,-6.0,1.0,0 days
2024-04-22 10:15:00,0,484,21,186,52,240,314,587,214,54,0,146,110,265,105,497,192,2024-04-22,Monday,0.0,-16.0,-2.0,-29.0,-4.0,0.0,0.0,-12.0,-3.0,-15.0,0.0,-16.0,-10.0,-20.0,-10.0,0.0,-4.0,0 days
2024-04-22 10:30:00,0,474,16,170,53,240,314,578,210,41,0,136,107,253,92,493,191,2024-04-22,Monday,0.0,-10.0,-5.0,-16.0,1.0,0.0,0.0,-9.0,-4.0,-13.0,0.0,-10.0,-3.0,-12.0,-13.0,-4.0,-1.0,0 days
2024-04-22 10:45:00,0,467,0,146,53,240,314,578,206,27,0,112,112,245,92,491,192,2024-04-22,Monday,0.0,-7.0,-16.0,-24.0,0.0,0.0,0.0,0.0,-4.0,-14.0,0.0,-24.0,5.0,-8.0,0.0,-2.0,1.0,0 days
2024-04-22 11:00:00,0,458,0,127,55,240,314,586,202,13,0,105,113,240,87,486,190,2024-04-22,Monday,0.0,-9.0,0.0,-19.0,2.0,0.0,0.0,8.0,-4.0,-14.0,0.0,-7.0,1.0,-5.0,-5.0,-5.0,-2.0,0 days
2024-04-22 11:15:00,0,457,0,106,54,240,314,593,199,5,0,92,116,239,88,487,188,2024-04-22,Monday,0.0,-1.0,0.0,-21.0,-1.0,0.0,0.0,7.0,-3.0,-8.0,0.0,-13.0,3.0,-1.0,1.0,1.0,-2.0,0 days
2024-04-22 11:30:00,0,448,0,101,53,240,314,605,198,0,0,98,111,234,90,485,188,2024-04-22,Monday,0.0,-9.0,0.0,-5.0,-1.0,0.0,0.0,12.0,-1.0,-5.0,0.0,6.0,-5.0,-5.0,2.0,-2.0,0.0,0 days
2024-04-22 11:45:00,0,443,8,110,49,240,314,615,196,0,0,97,123,232,87,485,185,2024-04-22,Monday,0.0,-5.0,8.0,9.0,-4.0,0.0,0.0,10.0,-2.0,0.0,0.0,-1.0,12.0,-2.0,-3.0,0.0,-3.0,0 days
2024-04-22 12:00:00,0,442,0,108,46,240,314,631,193,0,0,103,118,236,90,483,185,2024-04-22,Monday,0.0,-1.0,-8.0,-2.0,-3.0,0.0,0.0,16.0,-3.0,0.0,0.0,6.0,-5.0,4.0,3.0,-2.0,0.0,0 days
2024-04-22 12:15:00,0,449,0,102,44,240,314,646,193,0,0,106,117,232,94,486,189,2024-04-22,Monday,0.0,7.0,0.0,-6.0,-2.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,-1.0,-4.0,4.0,3.0,4.0,0 days
2024-04-22 12:30:00,0,451,22,104,41,240,314,650,187,0,0,96,116,242,95,490,188,2024-04-22,Monday,0.0,2.0,22.0,2.0,-3.0,0.0,0.0,4.0,-6.0,0.0,0.0,-10.0,-1.0,10.0,1.0,4.0,-1.0,0 days
2024-04-22 12:45:00,0,447,23,102,41,240,314,666,183,1,0,98,117,228,91,491,186,2024-04-22,Monday,0.0,-4.0,1.0,-2.0,0.0,0.0,0.0,16.0,-4.0,1.0,0.0,2.0,1.0,-14.0,-4.0,1.0,-2.0,0 days
2024-04-22 13:00:00,0,457,28,110,40,240,314,678,185,9,0,96,117,237,92,493,190,2024-04-22,Monday,0.0,10.0,5.0,8.0,-1.0,0.0,0.0,12.0,2.0,8.0,0.0,-2.0,0.0,9.0,1.0,2.0,4.0,0 days
2024-04-22 13:15:00,0,459,31,108,41,240,281,691,189,17,0,98,125,237,96,496,190,2024-04-22,Monday,0.0,2.0,3.0,-2.0,1.0,0.0,-33.0,13.0,4.0,8.0,0.0,2.0,8.0,0.0,4.0,3.0,0.0,0 days
2024-04-22 13:30:00,0,478,40,97,41,240,281,721,192,22,0,108,121,246,102,497,194,2024-04-22,Monday,0.0,19.0,9.0,-11.0,0.0,0.0,0.0,30.0,3.0,5.0,0.0,10.0,-4.0,9.0,6.0,1.0,4.0,0 days
2024-04-22 13:45:00,0,476,38,104,42,240,281,742,193,34,0,116,129,237,112,499,194,2024-04-22,Monday,0.0,-2.0,-2.0,7.0,1.0,0.0,0.0,21.0,1.0,12.0,0.0,8.0,8.0,-9.0,10.0,2.0,0.0,0 days
2024-04-22 14:00:00,0,472,41,114,38,240,281,750,191,28,0,114,128,232,105,501,195,2024-04-22,Monday,0.0,-4.0,3.0,10.0,-4.0,0.0,0.0,8.0,-2.0,-6.0,0.0,-2.0,-1.0,-5.0,-7.0,2.0,1.0,0 days
2024-04-22 14:15:00,0,472,44,121,35,240,281,750,185,30,0,121,137,233,102,498,200,2024-04-22,Monday,0.0,0.0,3.0,7.0,-3.0,0.0,0.0,0.0,-6.0,2.0,0.0,7.0,9.0,1.0,-3.0,-3.0,5.0,0 days
2024-04-22 14:30:00,0,473,45,122,38,240,281,750,186,23,0,122,140,234,104,500,201,2024-04-22,Monday,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,-7.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,0 days
2024-04-22 14:45:00,0,477,32,125,35,240,281,750,188,27,0,119,135,225,100,507,202,2024-04-22,Monday,0.0,4.0,-13.0,3.0,-3.0,0.0,0.0,0.0,2.0,4.0,0.0,-3.0,-5.0,-9.0,-4.0,7.0,1.0,0 days
2024-04-22 15:00:00,0,465,28,134,46,240,281,750,189,18,0,118,130,211,103,503,204,2024-04-22,Monday,0.0,-12.0,-4.0,9.0,11.0,0.0,0.0,0.0,1.0,-9.0,0.0,-1.0,-5.0,-14.0,3.0,-4.0,2.0,0 days
2024-04-22 15:15:00,0,468,23,126,47,240,281,750,194,16,0,120,131,208,103,506,202,2024-04-22,Monday,0.0,3.0,-5.0,-8.0,1.0,0.0,0.0,0.0,5.0,-2.0,0.0,2.0,1.0,-3.0,0.0,3.0,-2.0,0 days
2024-04-22 15:30:00,0,463,27,130,49,240,281,750,193,12,0,113,135,203,114,508,205,2024-04-22,Monday,0.0,-5.0,4.0,4.0,2.0,0.0,0.0,0.0,-1.0,-4.0,0.0,-7.0,4.0,-5.0,11.0,2.0,3.0,0 days
2024-04-22 15:45:00,0,465,27,142,49,240,281,750,193,10,0,122,137,199,118,509,209,2024-04-22,Monday,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,9.0,2.0,-4.0,4.0,1.0,4.0,0 days
2024-04-22 16:00:00,0,469,29,161,49,240,281,750,198,10,0,124,138,210,120,508,219,2024-04-22,Monday,0.0,4.0,2.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,11.0,2.0,-1.0,10.0,0 days
2024-04-22 16:15:00,0,478,30,152,48,240,281,750,200,11,0,131,137,213,120,508,229,2024-04-22,Monday,0.0,9.0,1.0,-9.0,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,-1.0,3.0,0.0,0.0,10.0,0 days
2024-04-22 16:30:00,0,487,32,141,50,240,281,750,196,11,0,136,135,231,124,512,242,2024-04-22,Monday,0.0,9.0,2.0,-11.0,2.0,0.0,0.0,0.0,-4.0,0.0,0.0,5.0,-2.0,18.0,4.0,4.0,13.0,0 days
2024-04-22 16:45:00,0,493,32,152,49,240,281,750,201,10,0,138,137,224,121,511,255,2024-04-22,Monday,0.0,6.0,0.0,11.0,-1.0,0.0,0.0,0.0,5.0,-1.0,0.0,2.0,2.0,-7.0,-3.0,-1.0,13.0,0 days
2024-04-22 17:00:00,0,508,34,148,50,240,281,750,206,7,0,136,139,221,120,514,266,2024-04-22,Monday,0.0,15.0,2.0,-4.0,1.0,0.0,0.0,0.0,5.0,-3.0,0.0,-2.0,2.0,-3.0,-1.0,3.0,11.0,0 days
2024-04-22 17:15:00,0,528,45,159,53,240,281,750,206,11,0,145,136,224,123,514,268,2024-04-22,Monday,0.0,20.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,-3.0,3.0,3.0,0.0,2.0,0 days
2024-04-22 17:30:00,0,533,48,177,54,240,281,750,213,16,0,150,146,242,125,522,270,2024-04-22,Monday,0.0,5.0,3.0,18.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,5.0,10.0,18.0,2.0,8.0,2.0,0 days
2024-04-22 17:45:00,0,550,57,171,51,240,281,750,208,20,0,150,143,248,128,522,272,2024-04-22,Monday,0.0,17.0,9.0,-6.0,-3.0,0.0,0.0,0.0,-5.0,4.0,0.0,0.0,-3.0,6.0,3.0,0.0,2.0,0 days
2024-04-22 18:00:00,0,569,68,190,51,240,281,750,217,50,0,158,139,265,130,518,276,2024-04-22,Monday,0.0,19.0,11.0,19.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,8.0,-4.0,17.0,2.0,-4.0,4.0,0 days
2024-04-22 18:15:00,0,575,74,213,53,240,281,750,219,59,0,175,129,278,130,518,278,2024-04-22,Monday,0.0,6.0,6.0,23.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,17.0,-10.0,13.0,0.0,0.0,2.0,0 days
2024-04-22 18:30:00,0,585,77,222,55,240,281,750,221,70,0,181,119,291,129,519,280,2024-04-22,Monday,0.0,10.0,3.0,9.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,6.0,-10.0,13.0,-1.0,1.0,2.0,0 days
2024-04-22 18:45:00,0,595,84,230,53,240,281,750,219,79,0,174,123,299,134,516,283,2024-04-22,Monday,0.0,10.0,7.0,8.0,-2.0,0.0,0.0,0.0,-2.0,9.0,0.0,-7.0,4.0,8.0,5.0,-3.0,3.0,0 days
2024-04-22 19:00:00,0,600,87,236,53,240,281,750,222,86,0,182,122,305,132,500,283,2024-04-22,Monday,0.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,8.0,-1.0,6.0,-2.0,-16.0,0.0,0 days
2024-04-22 19:15:00,0,597,92,247,53,240,281,750,225,99,0,191,116,310,128,470,283,2024-04-22,Monday,0.0,-3.0,5.0,11.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,9.0,-6.0,5.0,-4.0,-30.0,0.0,0 days
2024-04-22 19:30:00,0,601,99,254,54,240,281,750,223,117,0,198,118,309,135,452,282,2024-04-22,Monday,0.0,4.0,7.0,7.0,1.0,0.0,0.0,0.0,-2.0,18.0,0.0,7.0,2.0,-1.0,7.0,-18.0,-1.0,0 days
2024-04-22 19:45:00,0,602,100,256,54,240,281,750,226,127,0,207,126,317,136,432,281,2024-04-22,Monday,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,9.0,8.0,8.0,1.0,-20.0,-1.0,0 days
2024-04-22 20:00:00,0,609,100,275,54,240,281,750,228,127,0,211,128,319,131,429,281,2024-04-22,Monday,0.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,-5.0,-3.0,0.0,0 days
2024-04-22 20:15:00,0,616,102,287,54,240,281,750,228,132,0,215,135,321,132,423,281,2024-04-22,Monday,0.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,2.0,1.0,-6.0,0.0,0 days
2024-04-22 20:30:00,0,618,108,296,54,240,281,750,229,136,0,220,130,324,133,419,282,2024-04-22,Monday,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,-5.0,3.0,1.0,-4.0,1.0,0 days
2024-04-22 20:45:00,0,620,111,304,54,240,281,750,231,140,0,224,134,328,130,415,282,2024-04-22,Monday,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,-3.0,-4.0,0.0,0 days
2024-04-22 21:00:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,5.0,5.0,6.0,0.0,0.0,-281.0,0.0,1.0,6.0,0.0,0.0,14.0,0.0,0.0,1.0,-1.0,0 days
2024-04-22 21:15:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 21:30:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 21:45:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 22:00:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 22:15:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 22:30:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 22:45:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 23:00:00,0,625,116,310,54,240,0,750,232,146,0,224,148,328,130,416,281,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 23:15:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-22,Monday,0.0,25.0,-116.0,51.0,-54.0,0.0,0.0,0.0,-232.0,4.0,0.0,17.0,25.0,27.0,15.0,77.0,2.0,0 days
2024-04-22 23:30:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-22 23:45:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-22,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-23 00:00:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-23,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days
2024-04-23 00:15:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-23,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-23 00:30:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-23,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-23 00:45:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-23,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-23 01:00:00,0,650,0,361,0,240,0,750,0,150,0,241,173,355,145,493,283,2024-04-23,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
