Monat,Wochentag,Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
1,Dienstag,19:00,ges,538,91,207,50,232,235,598,201,68,141,170,122,302,201,458,256
1,Dienstag,19:15,ges,511,86,215,49,162,235,606,200,73,145,179,121,306,196,452,255
1,Dienstag,19:30,ges,510,89,228,47,210,235,617,196,80,149,187,122,309,196,441,255
1,Dienstag,19:45,ges,513,95,240,48,302,235,626,198,88,152,195,127,309,196,426,255
1,Dienstag,20:00,ges,517,101,247,47,280,235,635,157,97,154,201,125,312,199,422,255
1,Dienstag,20:15,ges,524,107,257,47,302,235,644,158,106,158,209,127,318,197,424,255
1,Dienstag,20:30,ges,531,112,270,48,232,235,650,113,113,159,211,129,316,203,426,257
1,Dienstag,20:45,ges,536,116,282,49,162,235,655,113,117,ges,216,135,320,203,429,258
1,Dienstag,21:00,ges,541,120,291,21,22,143,663,97,118,ges,221,138,322,205,434,258
1,Dienstag,21:15,ges,541,120,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,21:30,ges,541,120,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,21:45,ges,541,120,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,22:00,ges,541,120,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,22:15,ges,541,ges,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,22:30,ges,541,ges,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,22:45,ges,541,ges,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,23:00,ges,541,ges,291,ges,ges,ges,663,ges,118,ges,221,138,322,205,434,258
1,Dienstag,23:15,ges,655,ges,362,ges,ges,ges,695,ges,ges,ges,246,162,331,219,518,264
1,Dienstag,23:30,ges,655,ges,362,ges,ges,ges,695,ges,ges,ges,246,162,331,219,518,264
1,Dienstag,23:45,ges,655,ges,362,ges,ges,ges,695,ges,ges,ges,246,162,331,219,518,264
1,Mittwoch,00:00,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,00:15,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,00:30,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,00:45,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,01:00,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,01:15,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,01:30,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,01:45,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,02:00,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,02:15,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,02:30,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,02:45,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,03:00,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,03:15,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,03:30,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,03:45,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,04:00,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,04:15,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,04:30,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,04:45,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,05:00,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,05:15,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,05:30,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,05:45,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,ges,518,264
1,Mittwoch,06:00,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,219,518,264
1,Mittwoch,06:15,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,219,518,264
1,Mittwoch,06:30,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,219,518,264
1,Mittwoch,06:45,ges,ges,ges,362,ges,ges,ges,ges,ges,ges,ges,ges,162,ges,219,518,264
1,Mittwoch,07:00,ges,655,182,362,57,280,32,695,231,ges,ges,246,162,331,219,518,264
1,Mittwoch,07:15,ges,640,182,339,57,280,408,683,231,ges,ges,239,150,304,209,527,214
1,Mittwoch,07:30,ges,630,181,332,57,140,408,680,230,ges,155,235,150,302,207,520,206
1,Mittwoch,07:45,ges,617,176,325,56,232,408,671,229,ges,153,232,149,296,206,512,202
1,Mittwoch,08:00,ges,598,172,314,56,210,408,658,227,150,150,228,148,291,204,503,197
1,Mittwoch,08:15,ges,584,166,300,56,162,408,643,224,150,149,223,143,291,199,491,192
1,Mittwoch,08:30,ges,571,157,286,55,210,408,630,220,144,146,221,135,287,195,479,183
1,Mittwoch,08:45,ges,555,148,272,55,210,408,564,214,134,144,216,134,283,185,469,177
1,Mittwoch,09:00,ges,536,135,252,54,210,408,541,203,120,140,205,129,272,181,460,174
1,Mittwoch,09:15,ges,522,120,234,54,140,408,522,198,106,133,193,125,259,176,454,166
1,Mittwoch,09:30,ges,506,104,216,54,232,358,502,192,90,122,172,122,245,171,451,164
1,Mittwoch,09:45,ges,488,84,190,53,232,358,484,185,67,111,151,121,233,167,448,165
1,Mittwoch,10:00,ges,461,61,155,52,302,282,453,172,46,98,130,116,221,163,444,166
1,Mittwoch,10:15,ges,438,38,133,51,232,242,435,166,20,85,111,110,214,159,440,166
1,Mittwoch,10:30,ges,420,24,111,49,210,200,411,154,8,71,97,105,208,158,435,166
1,Mittwoch,10:45,ges,399,8,91,46,302,180,392,146,4,62,85,105,199,155,431,167
1,Mittwoch,11:00,ges,379,4,67,45,162,180,377,138,4,53,69,102,188,150,428,166
1,Mittwoch,11:15,ges,362,0,51,45,280,178,368,132,1,43,63,100,184,148,425,164
1,Mittwoch,11:30,ges,349,0,39,43,302,178,360,125,1,38,62,98,183,145,426,166
1,Mittwoch,11:45,ges,341,1,32,43,302,178,355,122,1,35,61,95,182,145,427,166
1,Mittwoch,12:00,ges,330,1,30,44,302,178,362,120,1,35,62,96,177,144,427,166
1,Mittwoch,12:15,ges,328,1,30,45,302,152,366,121,1,32,66,96,175,140,426,164
1,Mittwoch,12:30,ges,332,8,30,42,302,132,370,124,2,33,75,99,177,143,427,164
1,Mittwoch,12:45,ges,336,13,37,42,302,132,331,127,4,33,78,100,177,145,430,163
1,Mittwoch,13:00,ges,336,15,41,43,302,132,346,130,4,36,85,101,182,150,433,164
1,Mittwoch,13:15,ges,345,21,47,43,302,132,361,133,5,38,93,103,186,158,435,168
1,Mittwoch,13:30,ges,358,30,60,45,302,132,374,134,6,39,99,102,196,165,438,170
1,Mittwoch,13:45,ges,368,30,75,44,302,132,389,140,10,40,105,104,199,166,440,171
1,Mittwoch,14:00,ges,376,30,75,45,232,132,283,145,7,45,108,102,198,167,438,171
1,Mittwoch,14:15,ges,388,33,89,46,280,192,295,150,8,53,112,107,205,168,433,174
1,Mittwoch,14:30,ges,402,38,97,44,302,192,307,156,7,55,115,111,209,169,431,174
1,Mittwoch,14:45,ges,420,38,104,41,302,192,324,160,11,57,120,113,207,170,429,174
1,Mittwoch,15:00,ges,428,33,110,41,302,192,338,166,14,62,123,115,207,173,429,173
1,Mittwoch,15:15,ges,436,35,113,42,302,192,354,170,16,68,125,118,214,179,427,175
1,Mittwoch,15:30,ges,445,35,116,42,302,192,369,170,17,70,128,125,218,180,429,180
1,Mittwoch,15:45,ges,456,34,119,42,302,192,386,168,18,73,133,126,219,183,429,189
1,Mittwoch,16:00,ges,461,36,127,41,302,192,408,172,19,76,136,125,223,186,430,198
1,Mittwoch,16:15,ges,467,42,128,42,302,192,429,176,23,78,141,129,230,191,435,211
1,Mittwoch,16:30,ges,480,48,129,44,232,192,450,179,21,84,141,132,238,193,434,220
1,Mittwoch,16:45,ges,490,53,130,45,302,192,467,183,19,89,145,129,242,191,431,226
1,Mittwoch,17:00,ges,504,53,138,45,302,192,481,187,22,91,141,129,249,188,438,233
1,Mittwoch,17:15,ges,516,57,148,45,232,192,498,192,24,96,149,127,254,189,438,238
1,Mittwoch,17:30,ges,528,65,157,48,302,192,521,198,29,102,156,126,265,192,442,241
1,Mittwoch,17:45,ges,539,73,164,49,302,192,540,202,38,108,158,127,266,188,437,247
1,Mittwoch,18:00,ges,542,69,165,49,232,192,558,206,39,113,159,122,266,185,434,249
1,Mittwoch,18:15,ges,547,76,169,50,232,192,571,207,45,118,164,121,265,186,430,251
1,Mittwoch,18:30,ges,553,79,179,48,302,192,588,211,54,125,171,120,271,186,425,250
1,Mittwoch,18:45,ges,551,85,183,48,302,192,575,213,64,133,173,119,271,183,419,250
1,Mittwoch,19:00,ges,551,89,188,48,302,192,582,217,75,137,177,121,279,181,409,250
1,Mittwoch,19:15,ges,552,91,195,49,302,192,584,221,83,143,181,121,281,181,405,251
1,Mittwoch,19:30,ges,558,92,208,50,302,192,596,223,93,147,186,123,288,182,396,251
1,Mittwoch,19:45,ges,563,96,221,49,232,192,602,225,105,149,192,125,290,185,383,250
1,Mittwoch,20:00,ges,569,101,231,50,232,192,610,227,118,152,199,127,297,186,377,250
1,Mittwoch,20:15,ges,575,102,244,50,302,192,622,230,126,157,205,129,300,188,374,251
1,Mittwoch,20:30,ges,579,104,252,51,140,192,631,186,133,159,210,133,303,192,375,251
1,Mittwoch,20:45,ges,587,109,267,52,140,192,639,187,138,ges,213,137,309,191,380,252
1,Mittwoch,21:00,ges,594,115,277,41,22,130,648,97,142,ges,217,138,313,194,382,253
1,Mittwoch,21:15,ges,594,115,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,21:30,ges,594,115,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,21:45,ges,594,115,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,22:00,ges,594,115,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,22:15,ges,594,ges,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,22:30,ges,594,ges,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,22:45,ges,594,ges,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,23:00,ges,594,ges,277,ges,ges,ges,648,ges,142,ges,217,138,313,194,382,253
1,Mittwoch,23:15,ges,652,ges,360,ges,ges,ges,701,ges,ges,ges,247,162,319,218,534,265
1,Mittwoch,23:30,ges,652,ges,360,ges,ges,ges,701,ges,ges,ges,247,162,319,218,534,265
1,Mittwoch,23:45,ges,652,ges,360,ges,ges,ges,701,ges,ges,ges,247,162,319,218,534,265
1,Donnerstag,00:00,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,00:15,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,00:30,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,00:45,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,01:00,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,01:15,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,01:30,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,01:45,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,02:00,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,02:15,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,02:30,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,02:45,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,03:00,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,03:15,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,03:30,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,03:45,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,04:00,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,04:15,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,04:30,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,04:45,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,05:00,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,05:15,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,05:30,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,05:45,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,ges,522,265
1,Donnerstag,06:00,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,218,522,265
1,Donnerstag,06:15,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,218,522,265
1,Donnerstag,06:30,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,218,522,265
1,Donnerstag,06:45,ges,ges,ges,357,ges,ges,ges,ges,ges,ges,ges,ges,157,ges,218,522,265
1,Donnerstag,07:00,ges,651,182,357,57,87,402,704,182,ges,ges,248,157,311,218,522,265
1,Donnerstag,07:15,ges,641,182,335,57,0,402,630,182,ges,ges,248,155,308,214,521,214
1,Donnerstag,07:30,ges,631,181,330,57,87,402,625,181,ges,159,245,157,304,212,516,210
1,Donnerstag,07:45,ges,620,172,324,56,350,402,618,179,ges,156,242,155,296,210,507,205
1,Donnerstag,08:00,ges,608,165,316,56,175,402,610,176,150,152,238,154,284,210,494,200
1,Donnerstag,08:15,ges,596,162,304,56,350,402,600,174,150,150,232,150,278,204,482,195
1,Donnerstag,08:30,ges,584,157,292,55,175,402,588,174,150,146,228,142,273,199,472,186
1,Donnerstag,08:45,ges,572,147,277,54,175,402,572,175,145,144,218,140,260,191,460,180
1,Donnerstag,09:00,ges,558,132,260,54,88,402,556,168,133,140,201,134,250,184,453,174
1,Donnerstag,09:15,ges,545,118,252,54,262,402,537,166,120,136,188,136,242,180,448,170
1,Donnerstag,09:30,ges,533,104,234,54,88,402,524,163,107,130,171,134,232,180,444,168
1,Donnerstag,09:45,ges,513,87,210,54,175,402,504,160,92,124,156,130,226,175,442,169
1,Donnerstag,10:00,ges,498,71,182,52,350,402,488,155,70,111,144,129,219,168,440,169
1,Donnerstag,10:15,ges,488,57,155,53,87,340,466,151,53,100,131,127,209,161,441,168
1,Donnerstag,10:30,ges,478,41,135,54,175,302,449,195,44,89,116,121,199,160,438,167
1,Donnerstag,10:45,ges,460,18,112,51,350,245,436,191,33,77,106,116,188,160,439,168
1,Donnerstag,11:00,ges,443,8,91,49,175,245,423,186,26,66,91,114,180,160,433,169
1,Donnerstag,11:15,ges,436,10,80,49,350,245,423,183,20,59,82,114,177,159,434,169
1,Donnerstag,11:30,ges,428,10,73,50,350,212,423,180,20,52,84,114,171,161,432,170
1,Donnerstag,11:45,ges,424,18,65,50,262,212,415,177,20,49,77,111,168,163,429,170
1,Donnerstag,12:00,ges,417,20,64,49,262,212,411,174,20,47,72,112,166,162,429,172
1,Donnerstag,12:15,ges,412,25,61,50,350,188,414,174,18,49,77,113,170,163,427,174
1,Donnerstag,12:30,ges,411,31,66,51,350,188,425,173,16,50,86,115,176,164,426,175
1,Donnerstag,12:45,ges,408,38,62,52,350,178,436,171,19,50,90,115,175,170,426,174
1,Donnerstag,13:00,ges,407,42,71,52,262,178,443,172,20,48,90,116,172,175,427,176
1,Donnerstag,13:15,ges,410,47,76,51,350,178,454,172,23,50,97,118,182,180,428,174
1,Donnerstag,13:30,ges,418,48,85,52,350,178,464,174,20,52,104,116,190,182,432,174
1,Donnerstag,13:45,ges,421,45,92,53,174,178,468,174,22,56,98,117,188,183,428,174
1,Donnerstag,14:00,ges,422,47,90,50,262,178,471,174,23,58,94,116,190,182,425,175
1,Donnerstag,14:15,ges,427,50,101,53,350,228,480,179,25,57,98,119,196,180,424,176
1,Donnerstag,14:30,ges,435,44,101,52,350,228,481,179,23,58,105,120,201,184,423,176
1,Donnerstag,14:45,ges,439,41,108,50,350,228,488,180,25,58,106,120,204,183,422,178
1,Donnerstag,15:00,ges,440,36,113,48,262,228,490,177,24,59,102,122,204,183,420,179
1,Donnerstag,15:15,ges,446,38,118,48,350,228,494,178,26,60,104,131,208,184,416,184
1,Donnerstag,15:30,ges,450,37,113,45,262,228,367,179,25,62,108,133,208,189,416,188
1,Donnerstag,15:45,ges,454,37,117,46,262,228,379,176,24,65,109,134,212,189,417,195
1,Donnerstag,16:00,ges,457,30,118,47,174,228,393,175,25,67,102,137,223,189,420,202
1,Donnerstag,16:15,ges,463,30,117,48,262,228,412,180,28,70,100,140,226,192,419,208
1,Donnerstag,16:30,ges,471,33,124,48,174,228,432,182,31,74,104,144,230,195,414,217
1,Donnerstag,16:45,ges,471,46,130,50,350,228,446,184,33,80,115,143,237,198,408,225
1,Donnerstag,17:00,ges,479,47,136,48,350,228,461,188,34,87,115,141,241,196,405,232
1,Donnerstag,17:15,ges,498,55,145,48,350,228,479,193,34,94,128,142,249,198,411,236
1,Donnerstag,17:30,ges,518,70,160,48,350,228,502,198,42,100,134,140,261,203,412,238
1,Donnerstag,17:45,ges,527,76,171,49,350,228,520,202,51,105,135,141,269,203,407,240
1,Donnerstag,18:00,ges,536,80,185,49,262,228,529,208,56,112,143,140,278,202,401,240
1,Donnerstag,18:15,ges,545,86,193,49,350,228,545,216,61,119,146,139,282,202,392,240
1,Donnerstag,18:30,ges,552,90,201,50,350,228,570,222,68,126,156,140,284,197,379,240
1,Donnerstag,18:45,ges,556,95,207,49,262,228,589,224,75,131,163,138,283,192,372,237
1,Donnerstag,19:00,ges,550,96,212,48,350,228,601,226,84,134,165,137,280,187,334,236
1,Donnerstag,19:15,ges,549,99,222,48,262,228,616,231,94,141,170,138,282,183,320,235
1,Donnerstag,19:30,ges,551,99,232,47,174,228,628,234,102,146,180,134,280,180,301,232
1,Donnerstag,19:45,ges,556,106,238,48,262,228,640,236,108,148,185,132,279,178,292,230
1,Donnerstag,20:00,ges,562,111,248,49,262,228,646,239,120,151,191,135,283,180,283,230
1,Donnerstag,20:15,ges,565,117,257,48,262,228,649,242,132,156,201,134,288,182,278,229
1,Donnerstag,20:30,ges,570,123,269,48,88,228,656,242,140,156,204,137,292,183,279,230
1,Donnerstag,20:45,ges,576,128,274,49,87,228,652,244,144,ges,210,139,295,185,284,231
1,Donnerstag,21:00,ges,587,131,283,24,87,152,657,63,146,ges,215,143,299,186,286,232
1,Donnerstag,21:15,ges,587,131,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,21:30,ges,587,131,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,21:45,ges,587,131,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,22:00,ges,587,131,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,22:15,ges,587,ges,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,22:30,ges,587,ges,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,22:45,ges,587,ges,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,23:00,ges,587,ges,283,ges,ges,ges,657,ges,146,ges,215,143,299,186,286,232
1,Donnerstag,23:15,ges,647,ges,351,ges,ges,ges,700,ges,ges,ges,245,172,347,223,460,260
1,Donnerstag,23:30,ges,647,ges,351,ges,ges,ges,700,ges,ges,ges,245,172,347,223,460,260
1,Donnerstag,23:45,ges,647,ges,351,ges,ges,ges,700,ges,ges,ges,245,172,347,223,460,260
1,Freitag,00:00,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,00:15,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,00:30,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,00:45,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,01:00,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,01:15,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,01:30,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,01:45,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,02:00,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,02:15,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,02:30,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,02:45,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,03:00,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,03:15,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,03:30,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,03:45,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,04:00,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,04:15,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,04:30,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,04:45,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,05:00,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,05:15,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,05:30,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,05:45,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,ges,460,260
1,Freitag,06:00,ges,ges,ges,348,ges,ges,ges,ges,ges,ges,ges,ges,164,ges,226,469,257
1,Freitag,06:15,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,223,460,260
1,Freitag,06:30,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,223,460,260
1,Freitag,06:45,ges,ges,ges,351,ges,ges,ges,ges,ges,ges,ges,ges,172,ges,223,460,260
1,Freitag,07:00,ges,647,184,351,54,87,65,700,250,ges,ges,245,172,347,223,460,260
1,Freitag,07:15,ges,642,184,336,54,175,342,641,250,ges,ges,228,146,331,220,526,225
1,Freitag,07:30,ges,635,183,329,53,350,342,638,224,ges,154,225,148,323,218,521,219
1,Freitag,07:45,ges,625,178,324,53,262,342,630,222,ges,152,222,145,320,216,512,217
1,Freitag,08:00,ges,613,170,316,53,350,342,617,219,112,150,214,144,312,216,504,214
1,Freitag,08:15,ges,601,162,313,54,175,342,604,216,112,148,206,141,302,210,494,214
1,Freitag,08:30,ges,588,158,301,53,262,342,592,212,110,147,198,136,296,205,483,210
1,Freitag,08:45,ges,578,149,287,53,262,342,578,203,103,145,192,132,286,201,474,205
1,Freitag,09:00,ges,559,140,272,54,175,342,564,197,95,140,183,126,276,198,470,202
1,Freitag,09:15,ges,545,128,260,52,262,342,547,192,85,133,175,123,268,195,468,201
1,Freitag,09:30,ges,533,117,247,51,350,342,535,188,72,127,166,123,260,195,464,202
1,Freitag,09:45,ges,515,103,226,50,350,342,518,182,62,122,162,119,251,190,463,203
1,Freitag,10:00,ges,498,86,198,49,262,342,498,175,47,113,136,118,241,189,459,204
1,Freitag,10:15,ges,488,70,123,49,350,318,478,168,30,102,122,116,234,187,454,203
1,Freitag,10:30,ges,480,52,112,48,262,318,470,166,16,87,110,116,223,186,454,202
1,Freitag,10:45,ges,466,42,99,47,262,318,458,165,12,78,97,116,218,185,452,201
1,Freitag,11:00,ges,455,21,88,45,262,318,448,160,10,76,93,116,211,183,450,197
1,Freitag,11:15,ges,446,17,69,47,350,318,444,159,9,72,88,114,208,179,447,197
1,Freitag,11:30,ges,444,7,62,46,350,318,444,158,6,68,90,115,209,182,446,197
1,Freitag,11:45,ges,433,6,55,45,350,278,443,155,5,62,82,111,210,178,446,193
1,Freitag,12:00,ges,428,6,45,46,350,220,437,154,2,60,85,107,203,176,440,190
1,Freitag,12:15,ges,428,11,42,44,350,220,438,154,3,56,87,109,204,177,437,192
1,Freitag,12:30,ges,420,14,45,42,350,220,443,153,5,58,94,108,209,176,434,195
1,Freitag,12:45,ges,424,17,43,42,350,220,448,152,2,59,93,98,210,179,433,195
1,Freitag,13:00,ges,426,14,46,48,262,220,450,155,2,59,102,94,213,182,432,196
