"PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","Wochentag","PH Coesfelder Kreuz_Diff","PH Theater_Diff","PP Hörsterplatz_Diff","PH Alter Steinweg_Diff","Busparkplatz_Diff","PP Schlossplatz Nord_Diff","PP Schlossplatz Süd_Diff","PH Aegidii_Diff","PP Georgskommende_Diff","PH Münster Arkaden_Diff","PH Karstadt_Diff","PH Stubengasse_Diff","PH Bremer Platz_Diff","PH Engelenschanze_Diff","PH Bahnhofstraße_Diff","PH Cineplex_Diff","PH Stadthaus 3_Diff","Uhrzeit"
0,631,0,341,0,144,250,665,0,146,0,194,186,388,212,541,283,"Sunday",0,-7,0,-1,0,0,0,5,0,-2,0,9,-7,7,1,1,1,"11:45:00"
0,629,0,335,0,144,250,668,0,145,0,211,181,398,211,545,283,"Sunday",0,-2,0,-6,0,0,0,3,0,-1,0,17,-5,10,-1,4,0,"12:00:00"
0,627,0,333,0,144,250,669,0,144,0,218,180,397,208,544,282,"Sunday",0,-2,0,-2,0,0,0,1,0,-1,0,7,-1,-1,-3,-1,-1,"12:15:00"
0,625,0,329,0,144,250,666,0,139,0,225,180,403,208,543,282,"Sunday",0,-2,0,-4,0,0,0,-3,0,-5,0,7,0,6,0,-1,0,"12:30:00"
0,624,0,327,0,144,250,674,0,135,0,226,180,404,208,539,281,"Sunday",0,-1,0,-2,0,0,0,8,0,-4,0,1,0,1,0,-4,-1,"12:45:00"
0,627,0,327,0,144,250,682,0,135,0,222,180,402,207,537,280,"Sunday",0,3,0,0,0,0,0,8,0,0,0,-4,0,-2,-1,-2,-1,"13:00:00"
0,627,0,320,0,144,250,687,0,138,0,226,187,402,204,531,280,"Sunday",0,0,0,-7,0,0,0,5,0,3,0,4,7,0,-3,-6,0,"13:15:00"
0,625,0,316,0,144,250,690,0,134,0,235,189,398,195,527,278,"Sunday",0,-2,0,-4,0,0,0,3,0,-4,0,9,2,-4,-9,-4,-2,"13:30:00"
0,624,0,315,0,144,250,697,0,131,0,236,184,394,187,522,273,"Sunday",0,-1,0,-1,0,0,0,7,0,-3,0,1,-5,-4,-8,-5,-5,"13:45:00"
0,622,0,311,0,144,250,701,0,127,0,236,185,393,185,514,264,"Sunday",0,-2,0,-4,0,0,0,4,0,-4,0,0,1,-1,-2,-8,-9,"14:00:00"
0,621,0,310,0,144,250,704,0,118,0,239,192,396,184,513,262,"Sunday",0,-1,0,-1,0,0,0,3,0,-9,0,3,7,3,-1,-1,-2,"14:15:00"
0,617,0,311,0,144,250,704,0,117,0,244,188,399,184,514,260,"Sunday",0,-4,0,1,0,0,0,0,0,-1,0,5,-4,3,0,1,-2,"14:30:00"
0,613,0,307,0,144,250,706,0,110,0,240,186,398,182,508,260,"Sunday",0,-4,0,-4,0,0,0,2,0,-7,0,-4,-2,-1,-2,-6,0,"14:45:00"
0,608,0,315,0,144,250,715,0,117,0,241,190,396,185,502,259,"Sunday",0,-5,0,8,0,0,0,9,0,7,0,1,4,-2,3,-6,-1,"15:00:00"
0,605,0,311,0,144,250,732,0,123,0,236,186,395,185,506,262,"Sunday",0,-3,0,-4,0,0,0,17,0,6,0,-5,-4,-1,0,4,3,"15:15:00"
0,599,0,314,0,144,250,738,0,122,0,235,187,392,183,507,265,"Sunday",0,-6,0,3,0,0,0,6,0,-1,0,-1,1,-3,-2,1,3,"15:30:00"
0,590,0,314,0,144,250,744,0,127,0,239,190,388,177,507,266,"Sunday",0,-9,0,0,0,0,0,6,0,5,0,4,3,-4,-6,0,1,"15:45:00"
0,590,0,314,0,144,250,748,0,129,0,238,193,392,178,508,269,"Sunday",0,0,0,0,0,0,0,4,0,2,0,-1,3,4,1,1,3,"16:00:00"
0,591,0,316,0,144,250,750,0,129,0,236,191,396,176,505,273,"Sunday",0,1,0,2,0,0,0,2,0,0,0,-2,-2,4,-2,-3,4,"16:15:00"
0,597,0,318,0,144,250,750,0,132,0,234,191,410,184,497,275,"Sunday",0,6,0,2,0,0,0,0,0,3,0,-2,0,14,8,-8,2,"16:30:00"
0,599,0,327,0,144,250,750,0,132,0,230,192,412,182,493,276,"Sunday",0,2,0,9,0,0,0,0,0,0,0,-4,1,2,-2,-4,1,"16:45:00"
0,601,0,330,0,144,250,750,0,131,0,229,190,414,184,485,274,"Sunday",0,2,0,3,0,0,0,0,0,-1,0,-1,-2,2,2,-8,-2,"17:00:00"
0,597,0,328,0,144,250,750,0,133,0,228,193,415,186,484,273,"Sunday",0,-4,0,-2,0,0,0,0,0,2,0,-1,3,1,2,-1,-1,"17:15:00"
0,583,0,330,0,144,250,750,0,136,0,231,186,413,181,473,271,"Sunday",0,-14,0,2,0,0,0,0,0,3,0,3,-7,-2,-5,-11,-2,"17:30:00"
0,566,0,335,0,144,250,750,0,135,0,231,183,407,168,462,271,"Sunday",0,-17,0,5,0,0,0,0,0,-1,0,0,-3,-6,-13,-11,0,"17:45:00"
0,560,0,328,0,144,250,750,0,138,0,229,171,405,160,459,272,"Sunday",0,-6,0,-7,0,0,0,0,0,3,0,-2,-12,-2,-8,-3,1,"18:00:00"
0,564,0,323,0,144,250,750,0,139,0,236,169,409,163,457,269,"Sunday",0,4,0,-5,0,0,0,0,0,1,0,7,-2,4,3,-2,-3,"18:15:00"
0,564,0,324,0,0,0,750,0,145,0,227,170,410,166,429,255,"Sunday",0,0,0,1,0,-144,-250,0,0,6,0,-9,1,1,3,-28,-14,"18:45:00"
0,571,0,318,0,0,0,750,0,145,0,222,167,409,163,427,255,"Sunday",0,7,0,-6,0,0,0,0,0,0,0,-5,-3,-1,-3,-2,0,"19:00:00"
0,597,0,321,0,0,0,750,0,145,0,223,174,408,158,426,256,"Sunday",0,26,0,3,0,0,0,0,0,0,0,1,7,-1,-5,-1,1,"19:15:00"
0,599,0,325,0,0,0,750,0,143,0,229,181,411,158,413,256,"Sunday",0,2,0,4,0,0,0,0,0,-2,0,6,7,3,0,-13,0,"19:30:00"
0,598,0,324,0,0,0,750,0,143,0,229,184,410,156,410,256,"Sunday",0,-1,0,-1,0,0,0,0,0,0,0,0,3,-1,-2,-3,0,"19:45:00"
0,600,0,326,0,0,0,750,0,148,0,230,184,407,158,417,256,"Sunday",0,2,0,2,0,0,0,0,0,5,0,1,0,-3,2,7,0,"20:00:00"
0,602,0,328,0,0,0,750,0,150,0,233,182,410,165,425,256,"Sunday",0,2,0,2,0,0,0,0,0,2,0,3,-2,3,7,8,0,"20:15:00"
0,605,0,332,0,0,0,750,0,150,0,236,182,417,183,430,257,"Sunday",0,3,0,4,0,0,0,0,0,0,0,3,0,7,18,5,1,"20:30:00"
0,621,0,334,0,0,0,750,0,150,0,239,185,421,203,442,257,"Sunday",0,16,0,2,0,0,0,0,0,0,0,3,3,4,20,12,0,"20:45:00"
0,627,0,337,0,0,0,750,0,150,0,240,180,421,199,446,258,"Sunday",0,6,0,3,0,0,0,0,0,0,0,1,-5,0,-4,4,1,"21:00:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"21:15:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:30:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21:45:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:00:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:15:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:30:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22:45:00"
0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:00:00"
0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,"Sunday",0,30,0,29,0,0,0,0,0,-150,0,18,3,11,13,123,27,"23:15:00"
0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:30:00"
0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23:45:00"
